,org_label,text,label
1718,0,Furt nemate žadny informace nebo jste zapoměli??,2
1719,0,No já bych šel zejtra raději na sv. Václava...,2
1720,0,Ivo děkuji,2
1721,p,"taky bych si ho přála, naprosto úžasná vůně....",1
1722,0,"Clara - Smoulinka uz nebude, byla prvni tyden a hned vyprodana! :)",2
1723,0,"Mě by zajímalo, jestli se samo od sebe ruší doručování ČILICHILI, jelikož mi přišlo jen několik vydání a teď už docela dlouhou dobu nic ...",2
1724,0,Nahoru na Průmyslovku chodím na školu :),2
1725,0,"Můžu se zeptat?když si dám 3 chickenburgery,tak mi nemůžete dát kupoony????",2
1726,n,a vodafoun jako vždy mlčí.,0
1727,0,"Bež ho reklamovat s tím, že ti nefunguje aktualizace",2
1728,0,"ta hra je o tom , klikat na ty branky a plnit úkoly, nikde zvlášť se nepouští...",2
1729,p,gaviály také fotím moc ráda. tahle fotečka se opravdu povedla.,1
1730,0,Ty chci domů! Mohly by se kamarádit s hermannkou...,2
1731,p,"No super,děkuji :-)",1
1732,0,"Proč tu píšete všichni ""ZADAR""? :-O",2
1733,n,už mám sobíka doma a jsem celkem zklamaná,0
1734,0,Má zimní spánek :D,2
1735,0,"přidejte si mě do přátel ,kdo chce vyměnit fota v soutěži Crispello",2
1736,n,typnete si kolik lidi jste v pomdeli znechutili a kolik jich u vas skonci hned po vstupu 4.operatora :-D,0
1737,p,"toto jediný se mi od nich max.líbí - mám záchvaty smíchu - jejich ostatní taky dobrý, ale toto je bezchybný :) :)",1
1738,0,chci se zeptat ten Vodafone tablet da se jestě sehnat nebo už ne děkuju,2
1739,0,Není nějaký výpadek O2 internetu? Některé stránky nefungují. DNS překládá dobře. Z jiné sítě stránky jedou.,2
1740,n,podlě mně je to přeslazený chemický cosi :D odklopíte víčko a mávaj na vás Éčka :D,0
1741,n,A.D.: a ty snad nerozumis?:D,0
1742,p,"Joooo,právě jsem ho viděla,luxuuuuus!!!",1
1743,0,takže už je možné zajít do prodejny a zařídit si snim tarif ?,2
1744,0,Sakra Ivo ty se nezdáš :D,2
1745,0,"Denisa Somrová : tak mi pošlete odkaz na vaši fotku...pošlu vám hlas, když já teda nemám nárok na výhru ;)",2
1746,n,slevomatu už nevěřím,0
1747,0,hotovo poprosím také na,2
1748,n,od 17 hod. nám nefunguje žádný telefon... můžete sdělit příčinu? -lokalita Žihle,0
1749,0,"Tohle není žádný hnus, to je přeci sloní trus. Na pole i deo zahrádky, tohle nejsou žádné hrátky! Naše ZOO přispívá, distribucí hnojiva. :-)",2
1750,p,zrovna jsem tu milku s lentilkama dojedla :P :),1
1751,p,Děkuji za výhru Milka Crispello :) dneska jsem si ji vyzvedla na poště :) díky moc :),1
1752,0,to Peter: tak jste vyjímky,2
1753,n,Kdyby z těchto uvedených servrů čí linek apd. alespoň jeden-jedna fungovala ... tak Vám to sem nepíšu! :),0
1754,0,"prosím, nemáte někdo navíc 8 bodů - i.č. je 1268752757 díky moc.",2
1755,p,Big tasty bacon ....... nejlepší...P.S. děte někam děláte mi chuti,1
1756,p,Krásná svěží vůně :-),1
1757,p,apěkná hračka.,1
1758,0,Jo tenhle ještě mám to byli držáky,2
1759,n,* nauč se psát,0
1760,n,je to 100% úspěch t-mobilu v nefunkčnosti a nespolehlivosti,0
1761,0,"Ríšo, v klokanově taky teče kofola? Tak to čumim :-)",2
1762,p,"jé, našly jsme se! :D super, děkujeme!",1
1763,0,"On ho neprosazuje , on je k tomu víceméně nucen :) .",2
1764,0,Bude ta akce dal pokracovat nebo to fakt konci 31.ledna?,2
1765,0,kofolu v plechovce :),2
1766,0,"Phill, máš to gramaticky úplně špatně ale tak neva :D",2
1767,0,"Váleček je dobrej jen u křestu, na to, kdo ho křtil za chvíli každej zapomene...",2
1768,0,"Děkuji, už jsem volal na operátora, ale kdyby ta možnost byla v sekci muj t-mobile bylo by to super pro zakazníky :-)",2
1769,p,Ja ho chci taky ! Zboznuju chlupate veci,1
1770,n,sipo vám nikomu nic neříká !!! ale na těch mnioho možností placení faktur je třeba ušet tak že složenka nebo učet nic víc nemate !!!,0
1771,0,"zalezi od toho, kde :-)",2
1772,0,"A co gorilky. Také budou mít dýňové hody? Už vidím Shindu, jak si dává do nosu.",2
1773,p,mají pravdu-vynikající chuť a vůně;-),1
1774,0,dáme si pár bazénů ne ? :D,2
1775,0,"No někdo v práci čas na oběd má, někdo musí sloužit lidu oběd neoběd.",2
1776,0,"Malo kdy, fotak je fotak",2
1777,p,Děkuji už jsem dneska volala a mám internet nastaveny za dvacet korun ale děkuji pane jardo za vaší ochotu můj tel je 720498502,1
1778,p,"s rumem,nejlepší ovlažení :) :D",1
1779,0,Vudcaa to udělá,2
1780,n,"jéžiš mě to baví, Slevomat rulezzzz! taková blbost a tolik emocí - gratuluju!",0
1781,p,VY taky ;-) Rád z Vaší stŕanky píšu SMS ;-),1
1782,0,"no ty si,ale krásnoučkej?",2
1783,0,"dobrý den, kdy myslíte, že budete mít nokii C2-01? děkuji",2
1784,p,Napsáno : Když jí miluješ není co řešit :D,1
1785,p,Objednáno;-),1
1786,0,"O2 CZ Hmm tak to není kompatibiliní s mým telefonem a to ho mám od vás Samsung Galaxy Mini, plánujete to i pro něj?",2
1787,0,Valecek na nudle ma taky svoje kouzlo :-D,2
1788,0,kofola nekončí ale s letem už to bude za nedlouho horší...,2
1789,0,a co třeba něco v Českém Krumlově???,2
1790,0,"ještě se chci zeptat,jestli chápu správně-kdybych vyhrála čepici, už v dalších kolech o telefon soutěžit nemohu?",2
1791,n,"Nutně potřebuju volat a dlouho mi to nefungovalo... A teď, když už signál mám, ho stále nemá ten druhý... Fakt výborný...",0
1792,0,šak levne to je,2
1793,n,Domeček z karet je stabilnější.,0
1794,0,Jo? Nevšimla jsem si ;-) Děkuju Vendy :),2
1795,0,Chtělo by to poladit sms bránu.. stránka se nenačítá.. ale jinak vše ostatní ano..,2
1796,0,Ta restaurace je uprostřed Václaváku a ne nahoře u muzea!! A jsou tak good pulty!!!,2
1797,p,Chválím. Konečně to vypadá reprezentativně :),1
1798,0,Připojuji se ke zbytku s nefunkčností sms brány :D,2
1799,n,To už bylo před rokem? Krutý ... a o něčem to svědčí,0
1800,n,to už je jen onanismus :-) pošta DOVÁŽÍ zásilky už TAKY,0
1801,0,"Dobrý den, mám dotaz ohledně telefonu Nokia N97: Jak vyčistím paměť C: mám tam jen 4 MB místa. Děkuji za odpověď.",2
1802,n,Mohl by mi někdo z modrejch vysvětlit proč neustále znevýhodňujou tarify například teď internet?Že by si vedení chtělo koupit nové auta?,0
1803,0,"Jana Poskerová : myslim, že si to mohl opravit :D",2
1804,0,uvítal bych raději posílení ústředny na Šluknovsku aby nám to i v okolí chodilo aspoň na 10mb/s a ne 3mb/s,2
1805,0,ale jedna už má být vypitá :D,2
1806,p,čepovaná kofola <3 nejlepší pití na světě <3 pro točenou Kofolku bych se vzdal i piva :),1
1807,0,"Dobrý den, chci se zeptat na souhrný účet číslo 602783739, jak je to s platbou volání do pevné sítě, jedná se o internet?",2
1808,p,"Nesmíš kupovat takový shity ;) ,já sem koupil sony ericosson mini PRO a sem spokojen ;)",1
1809,n,"staci si to precist podrobneji...nejnizsi urok, ktery nabidnou je 6,9% ... a dalsi ""klicky"" ktere uz malo kdo cte ...",0
1810,0,"Poslala jsem screen do zprávy, aby bylo vidět že to opravdu nejde.",2
1811,0,Jak to vypadá s aktualizací LG Optimus one na Android 2.3 Gingerbread? Kdy se dočkáme updatu? Děkuji za odpověď.,2
1812,0,sem se chtel zeptat karla esli byl na tom zápase a jakej z toho měl pocit:DD,2
1813,0,"Doporučila jsem pralinky, byly zakoupeny, já se přihlásila a bonus nikde, co s tím? Chci si je koupit ještě pro sebe. Díky za odpověď",2
1814,p,pěkné hrábě ;-),1
1815,0,Napište někdo jak voní!!!,2
1816,p,"Mnam, miluju spojení jablka a především spoustu skořice...už se na ni těším :D",1
1817,0,Pokud O2 posílá výhry přes Českou Poštu. Tak to ztratila pošta.,2
1818,0,Petr Klíma má nejvíc lajků tak to asi debilní názor není. Hip Hop + rovný kšilt = koš,2
1819,0,"A neplánujete něco jako vaše konkurence? Například něco ve stylu ""T-mobile Gangster"" :-)",2
1820,0,rozhodně S3,2
1821,0,a ještě sme zaplatili 300,2
1822,0,no já doufám že to už víjde ale stále brečím,2
1823,0,"Dobrý den, uvažujete o tom, že budete prodávat Asus PadFone?",2
1824,0,"to jo, pamatuju si, když mi můj bratr poprvé v ZOO ukázal koně Przewalského, který vyhynul ve volné přírodě - a je tam zpátky!",2
1825,0,ostravaci to zežero i krvavé :D,2
1826,p,Konečně výborná hračka v Mcdonalds!!! Pro holky zoobles a pro kluky bakugan!!!! Jsou to nej nej hračky (hlavně zoobles),1
1827,n,Jozef Lauro zedels bibliu ? :DDD jak keby nemáš jedno jaké íý tam je :DDDDD bože,0
1828,0,"Diky, uz jsem prisel na to, ze se mi nejakym zahadnym zpusobem zmenilo nastaveni na pouzivani pouze 3G siti.",2
1829,p,huráááá :) konec :),1
1830,p,"Dobře, děkuji za informaci ;-)",1
1831,p,"Attila: já taky, tak přeju opožděně všechno nejlepší v tomto magickém dni! :-)",1
1832,0,"Nebo co třeba kadeřnictví a tattoo salon pro mladé, crazy lidi? www.hell.cz :)",2
1833,p,"Moc vám děkuji za vstřícnost a rychlost vyřízení, mailem jsem poslala podklady k vrácení peněz.Děkuji",1
1834,p,"také gratuluji,roztomiloučké.",1
1835,0,ja jedu na BIGMAC ale jak na potvoru memám ani jedno M :-D a to už těch písmenek mám až nad hlavu...,2
1836,0,Děkuji za odpověď,2
1837,p,"krásné bude zítra, kdy mi od vás přibude další voňka :o)",1
1838,n,"A ten exot, co tohle navrh a zprovoznil, u Vás ještě pracuje?",0
1839,0,jistě :D jak by ne?,2
1840,0,jé ono se to stydí,2
1841,0,To jsem ještě neslyšela ?! Kde se prodává ?,2
1842,n,"Taky jste si ty ""Kouzelné úterky"" představovali jinak?...",0
1843,0,"Jaromír Jirgala: tak potom nechápu,co děláte v této skupině,když to nehodláte jíst...",2
1844,0,do kdy je možný posílat na mail fotky?,2
1845,p,"Voní to krásně, ale není to parfém. EDT=toaletní voda:-)",1
1846,0,Sem sním :D,2
1847,p,"dobře dojeďte, holky...",1
1848,0,oprava- úterý,2
1849,p,nejleší je ten konec .... XD snad nám nechytneš XD,1
1850,0,nějak jsem tu reklamu nepochopil co maj bylinky společnýho se sexem.,2
1851,0,Za tu omluvu si nic nekoupí :-) nějakej Voucher by paní Kotvová jistě ocenila ;-),2
1852,0,"Jo jo, život nepřináší jen výhry :-D Zklamali tě, protože jsi nevyhrála :-D , to už se tak stává, že nemůžou vyhrát všichni!",2
1853,p,nejlepší čokoláda na světě!! :*,1
1854,0,"myslím, že v katalogu máš cenu podmíněnou využíváním internetu kasik nebo tak nějak... na internetu máš standartní cenu na hlasový tarif",2
1855,p,"ahoj všichni,tak kdy se můžeme opět těšit na novou reklamku?pochopitelně s naší skvělou dvojicí?díky:))",1
1856,p,Reklamovy experti jsou proste nejlepsi:) nejvic vtipny nejvic sexy:))budou nejake fotky:)),1
1857,0,Já říkám jen: iPhone!!!,2
1858,0,"Slevomate, kredity za Fotomat jsem dostala, ale fotka se nikde neobjevila. Je v tom nějaký systém?",2
1859,0,"On by porad byl na dvou sim kartach. Jenom by byl na druhe, ktera by mela i hlasovy tarif.",2
1860,0,To že si to vyřešil víme :-) ale odepsali z O2 Guru ?,2
1861,0,"Nejsem si jistá, jestli lajk dát nebo ne, protože je to vlastně smutný.",2
1862,0,"Luke Ermanaricus Cilda Ok, tak mi vysvětlete, proč i výrobce telefonu má svou infolinku? Když máme ten manuál.. Pro srandu králíkům? :-)",2
1863,n,Nepřehledné :(,0
1864,0,už máš napečeno?tak přijedem,2
1865,n,"To víte, potřebujeme si nějak vydělat. Kdo má enormní zisky, má ještě vetší hlad po penězích.",0
1866,0,a proč to musí být slovensky?,2
1867,0,potřebuju telefon kterej plave :D,2
1868,0,dostanu ho k vánocům?:-)),2
1869,0,kolik bodů máte?,2
1870,0,"V Praze neobvyklé, v Ústí každý den :-)",2
1871,0,"Sita, protože at to pokračuje číslovky až do 10. Od 11 už nejsou pro ně jména :) takže dávám jméno SITA",2
1872,0,Můžu se zeptat kdy budete odesílat kuponý ze souteze Děkuji dominik,2
1873,0,"Přeji krásný dobrý den, existuje nějaký způsob jak získat zpět kontakty když mi někdo ukradl mobilní telefon???? Mám paušál....",2
1874,0,"odkaz, jestli to k něčemu někomu bude :) http://chytsefagangu.esx.sk/mobilni-telefony/nakupni_proces_3.php",2
1875,p,"foták....jediná reklama, která mě zatím neomrzela:)",1
1876,n,"vynikajici system. hlavne, kdyz je potreba neco resit...",0
1877,0,"A nešlo by zjistit, jak na tom je Děčín? jestli by tu Mc mohl být?",2
1878,p,"Děkuji, Jáji, mně se tenhle od Aquilery líbí nejvíc :)",1
1879,p,Super parfémy doporučuji,1
1880,p,nádhérná vůně,1
1881,n,"Samej tydit..,kdo to asi vymyslel kdyz delam neco noveho tak to delam proto aby to ne jen vypadalo ale i fungovalo..:-D",0
1882,0,"Nedělej druhým to, co nechceš, aby druzí dělali Tobě Na to pozor, Danieli. :-)",2
1883,0,Selfe tohle je moc ženuška kámo:),2
1884,0,co to tam je za bylinku? :)))),2
1885,n,"To by mě taky zajímalo..ale řekla bych,že nejspíš bez :(",0
1886,0,Tady v Třebíčí asi ani žádná taková akce nebude co? :),2
1887,0,Musíš být jako 50.zaregistrovaná..;),2
1888,0,Nemáte někdo bodíky navíc které nevyužijete a chtěl by jste je darovat a jste z Českých Budějovic?Předem díky :),2
1889,n,to je lež....!!!!!!!!,0
1890,0,to bymohly no pisnout ze zoo primo od nich jak to vypada,2
1891,0,nadává a přitom pije kofolu s vodkou :D :D,2
1892,n,"Tohle se najde podle mě v 90 procentech pražských hospod. Tam když člověk narazí na točenou kofolu, tak to je jak výhra ve sportce :-(",0
1893,p,tak na tohle počasí už se těšim!!,1
1894,p,"To jsem teda dlouho nebyla v Praze,když tam mají koupáníčko pro prcky určitě tam zajedeme..:o)",1
1895,n,níííícmoooc Cordon Bleu je lepší,0
1896,p,"Pěkné,jen bych tu fotku poupravila,ale velice jemné :-)",1
1897,0,no to taky - v létě,2
1898,p,Prosím..sdílíte nás? ..děkujem:)) ..oplatíme :),1
1899,0,:DD co se smějeteee,2
1900,p,skvěle voní-doporučuju!!!a super cena!!,1
1901,n,Nejlepší mobil na světě O2 neprodává.,0
1902,0,Chtěl bych se zeptat co se děje v restauraci Florenc.. děkuji,2
1903,0,"Škoda, že už nechodím do školy... :o)",2
1904,0,co bude novýho ?,2
1905,p,to motto je krásné,1
1906,0,"Zdravím lidi, taky máte výpadek signálu? Jižní Čechy, Prachatice!",2
1907,0,ja prosííím,2
1908,n,"jo jenže za to může agentura, která na to evidentně kašle",0
1909,0,kanec Břéťa :-),2
1910,n,"protože jsi v Čr, všeho 2* míň ale 2* víc zaplatíš :)",0
1911,n,"Nelíbí se mi, že mažete příspěvky! Každá kritika pomáhá zlepšovat služby! Ve službách již pracuji hodně dlouho....",0
1912,0,Ahoj všichni prosím nemáte někdo volné bodíky ? Moje Identifikační číslo: 1940935619 . Potřebovala bych jich ještě alespoň 10,2
1913,0,V soutěži se nezapočítává 250g Milka?,2
1914,p,"ted jsem ji dopila,uzasna :)!",1
1915,n,ale tedy nic moc nejsou,0
1916,0,A pro prahu? to na mě vyjde tak malej panák :-D,2
1917,0,a co pro mě jako 6ti letou vodafonku na mateřský..nějaká práce domů? Případně dojíždět do Chrudimě??,2
1918,0,vodafone nechci chci mít stejné číslo jak mám,2
1919,p,skvěle tam vaři :),1
1920,n,my tam byli minulou sobotu a klokani se někde schovávali :(,0
1921,0,kez by to bylo tak velky :D,2
1922,0,"Ne, Vaše otázka týkající se neomezeného volání tu stále je. Tedy pokud nemáte na mysli jiný dotaz.",2
1923,p,2 uz jsou doma :),1
1924,0,snad nam nechytnes xD,2
1925,n,To byla teda trapná soutěž!!!,0
1926,p,Já tu ceduli chci k sobě do hospůdky kde ji seženu??,1
1927,0,nebo nam ukazalli jen 6 a zbytek maji zas jinde.......nebo je budou doplnovat :)))jak se budou postupne lihnout,2
1928,p,"Ester: Děkuju moc za info ;) no uvidíme, budu se těšit ;) Snad to rozjedu i na svým Vivazu :)",1
1929,0,Myslim ze uz stacilo...,2
1930,0,"Dobrý den, chci se zeptat prosím, bude u vás v červencové nabídce Huawei Honor?",2
1931,0,chce přejmenovat na Škyťáka ... :-D :-D lol :-D,2
1932,0,Už jen písmenko X a mám první řádeček :),2
1933,p,"zrovna jsem se vrátil z návštěvy putiky, kde jsem si ji dal.....a čeká na mě doma dalších 12 litrů.....xDDDD",1
1934,0,Taky se přidávám.,2
1935,p,je opravdu krasne :o),1
1936,p,No tak to se těším..do toho jdu :-D,1
1937,p,"Doporučuji, voní to nádherně",1
1938,0,nema nekdo bodiky navic prosim? Identifikační číslo: 1421822675,2
1939,p,to jsou krásný kotátka,1
1940,0,Silvie:Kdyby si nebyla líná a přečetla jsi všechny příspěvky tak by ses to dozvěděla :-) A dokonce by ti stačil přečíst jen jeden :-),2
1941,0,"Sandro, co 30 procentní sleva celkových služeb? :)",2
1942,0,"já také, stejné věci bych uvítal",2
1943,p,je šikovnej zvládne to.... takové mimi a jak dokáže bojovat držíme nejen palečky :-),1
1944,p,byl jsem tam a velká spokojenost!,1
1945,0,"ale asi nejde aby mi přišel jiný ton při SMS, jiný při MMS a jiný při mailu????",2
1946,p,kiki já mám taky chytrý telefon a žadné problemy nemam ani se signalem ten dnes mam skvělej,1
1947,p,"Aranko, hodně zdravíčka, štěstíčka a ať tě ošetřovatelé moc nezlobí :-)",1
1948,n,"Tudle ste l mi zase nabízeli internet, s fup 150 mb, takže přes to bych pomalu nevybral ani poštu.Poslal sem je ...",0
1949,p,ten je boží,1
1950,n,"A mi teď zjistili těhotenskou cukrovku :-(.... Teď už tu Milku můžu jenom dávat, a už nemůžu papat:-(",0
1951,n,"to je SLUŽBA ZÁKAZNÍKOVI TOHLE, na jeho ochranu a pohodlí takzvaně.... haha..... v životě už s vámi víc!!!!!!!",0
